product_id,location_id,stock,valid_day
391,46,5,2017-02-27
1642,56,2,2017-12-18
2055,62,5,2018-02-12
530,19,16,2017-03-13
565,43,8,2017-03-20
4604,53,4,2020-01-27
5049,56,3,2019-10-28
4232,3,1,2019-04-29
3708,33,4,2019-01-07
4065,46,10,2019-03-25
2700,75,6,2018-06-25
2809,57,1,2018-09-03
213,30,1,2017-01-30
4579,45,1,2019-08-19
4138,48,6,2019-03-25
2043,36,1,2018-02-05
2461,35,31,2018-07-23
4546,85,8,2019-07-29
1763,13,5,2017-11-13
4735,73,5,2019-09-09
3187,79,2,2018-10-15
2867,13,8,2018-07-30
3545,13,8,2018-11-26
3321,83,8,2018-10-15
4631,35,2,2019-09-16
5384,83,4,2019-11-11
4714,100,2,2019-10-14
5457,54,6,2019-11-25
4291,92,6,2020-06-29
5132,53,2,2019-06-24
4622,60,5,2019-08-12
5117,110,8,2019-06-24
1619,30,11,2017-11-27
4040,50,5,2019-03-04
2936,0,2,2018-10-15
2585,69,5,2018-06-25
5528,18,5,2019-11-18
2206,28,2,2018-04-02
2475,0,3,2018-04-23
1625,0,1,2017-11-06
2429,9,9,2018-04-23
3697,73,2,2019-01-07
367,32,6,2017-03-06
324,52,2,2017-03-13
1698,13,33,2017-11-27
4977,22,1,2019-12-23
2331,48,3,2018-07-02
3873,15,1,2019-03-18
1429,73,8,2017-09-11
314,39,6,2017-02-06
4592,5,5,2019-08-05
2927,16,1,2019-01-14
1681,31,4,2017-10-30
4248,1,4,2019-06-10
640,3,6,2017-06-05
4924,76,9,2019-09-30
3388,30,13,2018-10-22
4305,88,8,2019-06-10
4602,47,2,2019-08-26
1431,32,2,2017-10-16
2741,69,11,2018-06-25
2333,72,14,2018-06-25
1091,51,6,2018-02-19
604,62,5,2017-04-03
5035,61,2,2019-10-21
5175,101,4,2019-05-20
3374,75,7,2018-10-22
3130,35,1,2018-09-17
1485,50,7,2017-10-30
5168,19,5,2019-04-29
2295,3,3,2018-04-16
801,29,2,2017-06-05
412,1,1,2017-03-20
3331,65,21,2018-12-17
2918,52,6,2018-08-06
141,41,5,2017-08-07
4364,9,1,2019-07-01
2019,68,8,2018-02-05
2571,8,3,2018-05-28
179,52,1,2017-03-13
644,13,2,2017-06-19
4119,45,6,2019-03-25
3053,33,4,2018-10-01
4815,31,6,2019-09-16
1579,1,1,2017-10-23
5180,85,16,2019-04-29
4934,20,2,2019-11-04
682,50,1,2017-05-08
2164,75,2,2018-03-19
1606,35,5,2017-10-23
5297,40,7,2019-05-20
5546,29,7,2019-12-02
3049,72,1,2018-09-17
5244,30,12,2019-05-13
1659,30,13,2017-10-30
2910,81,2,2018-10-01
3363,13,8,2018-10-22
2744,36,2,2018-07-23
3878,2,2,2019-03-11
5397,102,4,2019-12-02
1217,20,4,2017-10-02
5251,79,1,2019-05-27
5094,52,3,2019-04-22
767,2,6,2017-04-24
2505,77,4,2018-05-07
3035,47,1,2018-09-03
2893,66,1,2018-08-13
5297,73,4,2019-06-10
4005,19,10,2019-02-25
1144,58,5,2017-07-31
3600,16,4,2018-12-24
3489,57,4,2018-11-26
2922,57,6,2018-08-06
1878,9,5,2017-12-18
4358,23,4,2019-06-24
2885,61,5,2018-07-30
413,35,2,2017-03-27
5415,39,1,2020-01-06
2642,40,1,2018-07-02
1304,2,13,2017-08-28
2618,33,5,2018-05-28
4846,54,6,2019-09-23
3882,49,1,2019-02-18
671,46,13,2017-04-03
2642,79,2,2018-07-09
3860,41,5,2019-03-11
1320,41,8,2017-08-28
4053,73,4,2019-05-06
2075,47,1,2018-03-26
1526,33,5,2017-11-13
4894,69,6,2019-10-07
761,31,1,2017-05-01
383,37,3,2017-03-20
5545,18,5,2019-11-25
407,65,1,2017-03-27
3843,62,5,2019-01-28
1062,28,11,2017-07-03
770,17,2,2017-06-26
4991,2,6,2019-10-07
5170,28,7,2019-04-29
3835,45,12,2019-02-25
3881,59,5,2019-02-04
3443,73,6,2018-11-05
419,59,5,2017-03-20
3205,7,1,2018-12-24
3651,108,12,2020-01-06
2229,0,2,2018-04-09
2969,58,5,2018-08-20
4217,86,2,2019-05-06
4181,20,2,2019-04-15
570,33,1,2017-04-10
5153,7,6,2019-06-03
2034,38,7,2018-04-23
2717,12,1,2019-01-14
4877,91,6,2019-09-23
1620,62,5,2017-10-23
3970,93,4,2019-02-25
4330,3,2,2019-06-17
4908,117,8,2019-10-14
4700,5,3,2019-10-07
5000,22,1,2019-10-21
5120,36,8,2019-04-22
1182,16,4,2017-08-07
1470,17,1,2017-10-23
2707,66,1,2018-07-30
433,21,8,2017-06-26
3993,46,4,2019-03-18
5473,14,2,2020-01-06
2010,9,1,2018-05-07
850,63,2,2017-07-17
499,30,8,2017-03-20
4607,9,3,2019-08-19
4199,64,5,2019-04-08
4454,38,2,2019-08-05
4258,36,5,2019-06-10
2586,52,4,2018-05-21
3837,35,2,2019-03-25
3793,39,1,2021-02-22
1811,10,8,2017-11-27
4207,12,8,2019-04-29
2939,21,1,2018-09-03
4050,79,3,2019-04-15
4009,109,5,2019-02-25
67,56,4,2017-02-06
788,2,4,2017-05-08
4033,107,8,2019-03-11
4859,107,2,2019-10-07
5439,20,5,2019-11-11
3717,4,6,2018-12-31
5401,43,6,2019-12-09
2117,42,2,2018-04-09
1028,29,13,2017-06-26
4505,26,10,2019-08-19
4221,14,4,2019-04-22
4868,68,1,2019-10-14
4688,100,1,2019-09-23
5455,103,6,2019-11-25
3181,54,1,2018-11-19
1076,54,8,2017-09-11
3940,15,1,2020-01-06
3947,39,5,2019-02-18
5054,36,2,2019-10-28
5244,86,2,2019-07-08
4656,49,6,2019-10-21
4680,25,6,2019-09-30
45,36,8,2016-12-12
1979,28,9,2018-01-15
5392,52,4,2019-11-11
5225,43,1,2019-05-20
2621,82,16,2019-01-14
394,49,1,2017-04-03
3504,51,2,2018-11-19
3698,43,14,2019-01-14
641,57,2,2017-05-15
257,1,4,2017-03-13
2828,2,8,2018-08-20
4778,48,8,2019-09-16
2528,4,4,2018-05-07
5410,75,2,2019-12-02
1121,73,8,2017-07-17
184,23,5,2017-01-30
4741,41,6,2019-10-07
3332,10,8,2018-10-15
1165,48,5,2017-07-31
5078,26,2,2019-11-25
1912,64,2,2018-02-12
4915,109,1,2020-01-20
2482,22,13,2018-04-30
5318,85,4,2019-06-24
1705,1,3,2017-12-04
4921,41,9,2019-09-30
4379,45,9,2019-06-24
1545,4,6,2017-10-16
2666,29,8,2018-06-04
318,3,4,2017-02-20
297,38,5,2017-02-13
2195,0,5,2018-03-05
1943,40,7,2018-02-26
3702,68,4,2018-12-31
1264,29,10,2017-08-21
1425,12,1,2018-01-01
5486,2,7,2019-11-18
5557,76,2,2019-12-09
3638,43,6,2018-12-10
3610,43,2,2019-02-18
4586,99,2,2019-09-23
4089,109,2,2019-04-01
1225,65,5,2017-08-14
4771,96,2,2019-12-09
1612,38,10,2017-10-09
3516,15,2,2018-12-17
1644,73,26,2018-01-01
4959,32,6,2019-10-07
3834,19,2,2019-03-18
5400,77,2,2019-12-02
5312,68,6,2019-06-03
4948,66,2,2019-10-14
2834,75,11,2018-09-03
5465,35,2,2019-12-02
682,2,8,2017-04-17
328,26,4,2017-03-27
38,19,8,2016-12-05
1506,10,4,2017-10-23
3002,23,3,2018-09-24
5253,73,10,2019-05-13
654,7,8,2017-04-03
3998,15,2,2019-03-11
304,16,5,2017-02-20
3651,47,1,2019-01-14
3012,75,10,2018-09-24
1267,48,14,2017-09-11
4637,77,6,2019-08-19
2838,1,2,2018-09-17
753,3,2,2017-05-29
158,18,6,2017-01-02
1558,29,1,2017-10-30
2778,12,2,2018-07-23
2363,73,9,2018-04-09
2359,49,11,2018-04-16
1569,73,6,2017-10-09
1016,66,5,2017-06-19
1891,66,6,2017-12-18
2502,51,5,2018-06-25
1077,14,4,2017-08-07
1999,18,6,2018-04-16
4546,35,7,2019-07-29
4603,18,2,2019-08-19
4497,19,8,2019-07-22
4341,0,7,2019-06-24
2455,89,7,2019-06-24
3995,109,4,2019-03-11
2495,66,1,2018-06-11
2589,75,9,2018-05-21
797,30,5,2017-06-12
267,23,2,2017-03-27
1508,22,8,2017-09-25
4952,115,5,2019-09-30
80,21,5,2017-01-02
656,21,3,2017-04-24
2303,19,1,2018-07-16
3047,2,6,2018-09-03
4942,47,5,2019-10-14
3864,53,2,2019-02-25
3439,2,2,2018-11-19
1671,41,7,2017-11-20
3055,19,2,2018-10-08
2995,18,12,2018-09-03
5391,108,4,2019-11-25
3673,5,2,2019-01-07
3165,19,11,2018-09-17
3245,75,1,2018-11-12
221,63,2,2017-03-20
1343,63,2,2017-10-23
3515,0,1,2018-12-10
4680,121,4,2019-10-21
4449,20,2,2019-07-22
4283,66,5,2019-09-09
4062,22,6,2019-03-25
3012,58,5,2018-08-27
5486,108,4,2019-11-25
1983,69,1,2018-01-29
3304,28,8,2018-10-08
5171,3,3,2019-05-06
5508,39,2,2019-12-16
1974,52,6,2018-01-15
4919,81,1,2019-10-07
3305,23,4,2018-10-15
3807,52,5,2019-02-25
4853,39,1,2019-12-02
1416,15,8,2017-09-11
4906,53,1,2019-10-14
3432,19,9,2018-11-05
5263,29,6,2019-05-13
4587,73,1,2019-11-04
5576,73,5,2020-01-13
3013,47,2,2018-11-05
200,1,2,2017-03-06
3484,27,4,2018-11-12
2585,72,2,2018-06-18
4061,47,11,2019-03-11
2277,4,8,2018-03-26
1395,72,18,2017-09-11
2897,50,5,2018-07-30
943,12,2,2017-06-05
4139,26,2,2019-04-08
294,56,2,2017-07-03
3950,8,9,2019-03-04
5036,105,6,2019-10-14
2332,22,8,2018-04-02
5218,66,6,2019-05-06
1248,4,6,2017-08-21
5425,88,1,2019-11-25
4267,86,1,2019-06-10
4909,3,1,2019-11-25
2104,0,7,2018-02-12
4904,84,2,2019-10-14
5086,9,2,2019-05-13
1815,60,2,2018-01-01
914,53,4,2017-08-07
5515,94,5,2019-12-16
515,64,6,2017-07-17
3968,20,2,2019-03-18
2105,30,2,2018-03-05
274,65,8,2017-02-20
4304,30,2,2019-07-01
1209,22,7,2017-09-18
730,14,4,2017-04-24
2573,60,2,2018-07-02
1153,2,8,2017-07-31
4349,10,4,2019-06-17
4856,104,1,2019-10-07
1447,66,6,2017-10-23
1230,3,8,2017-08-14
1793,36,6,2017-11-13
318,41,6,2017-04-03
1029,56,2,2017-07-24
3819,21,5,2019-01-21
4962,85,2,2019-10-21
2469,43,1,2018-04-30
1755,58,1,2017-11-27
5100,15,9,2019-04-15
1552,17,6,2017-10-09
2319,51,1,2018-06-04
3943,38,2,2019-03-18
405,1,1,2017-04-03
2984,88,2,2019-07-15
1407,37,8,2017-09-11
4418,46,6,2019-07-01
754,47,7,2017-06-05
5331,86,2,2019-12-02
2020,65,8,2018-01-29
5324,26,5,2019-05-20
293,18,5,2017-05-08
385,39,2,2017-04-03
3710,75,4,2018-12-31
5503,96,3,2019-12-02
3836,16,3,2019-03-18
4420,65,2,2019-07-29
2642,65,2,2018-08-06
2705,52,2,2018-07-09
2067,59,6,2018-03-05
1016,2,5,2017-06-19
1779,3,1,2017-12-18
2582,21,2,2018-06-18
1007,29,2,2017-07-03
753,22,8,2017-06-12
4958,68,6,2019-10-07
2615,16,2,2018-06-11
1565,7,6,2017-10-30
5318,31,1,2019-06-03
407,48,2,2017-03-27
4135,66,4,2019-03-25
3466,41,2,2018-11-26
2136,35,8,2018-02-19
302,41,1,2017-04-10
1638,36,14,2017-10-30
482,45,8,2017-03-13
4767,7,9,2019-09-09
5028,62,5,2019-10-07
5200,3,14,2019-05-06
1414,4,2,2018-02-05
2202,46,11,2018-03-05
2268,54,1,2018-04-09
813,4,6,2017-05-01
4745,68,7,2019-10-07
2105,58,6,2018-02-12
1819,20,1,2018-04-09
74,59,8,2017-01-30
1214,60,4,2017-08-14
850,4,5,2017-07-10
5262,91,8,2019-05-13
136,32,6,2017-06-19
2921,22,13,2018-08-06
2170,49,8,2018-02-26
5089,29,4,2019-05-13
5121,35,2,2019-05-27
317,14,4,2017-04-17
2149,82,2,2018-04-02
5233,5,11,2019-06-17
4069,67,2,2021-03-01
5,1,12,2016-12-26
3229,46,4,2018-10-22
1608,40,9,2017-10-09
951,4,11,2017-06-26
4998,115,5,2019-10-07
4668,33,9,2019-09-23
3792,3,8,2019-01-14
5080,80,3,2019-11-25
4478,27,2,2019-10-14
5164,73,2,2019-05-06
154,48,7,2017-04-03
4375,8,3,2019-08-05
4977,7,1,2019-10-14
4424,77,6,2019-07-08
805,53,6,2017-05-22
4834,73,3,2019-09-30
1898,21,1,2018-02-26
5179,0,2,2019-05-27
2488,84,8,2018-04-30
1150,62,4,2017-09-18
1688,28,1,2017-12-04
3929,110,6,2019-04-15
5340,74,6,2019-10-28
669,17,8,2017-04-24
931,52,8,2017-05-22
848,22,7,2017-05-22
4439,15,9,2019-07-15
1409,11,4,2017-09-18
3087,22,2,2018-10-15
3821,83,6,2019-01-21
4124,80,3,2019-04-01
3872,6,1,2019-02-18
3238,35,10,2018-10-22
1036,4,4,2017-08-07
4420,93,7,2019-07-22
5571,52,5,2019-12-16
1338,24,8,2017-09-04
4750,56,2,2019-09-23
834,49,3,2017-07-24
5289,89,8,2019-05-13
3371,99,5,2018-10-22
255,60,5,2017-02-20
3290,35,13,2018-10-08
2642,85,2,2018-06-25
2845,30,2,2018-08-13
2990,66,3,2018-10-29
4433,29,8,2019-07-01
1649,52,8,2017-10-23
76,57,1,2017-01-16
3113,73,1,2018-10-01
698,1,4,2017-04-10
5316,10,1,2019-07-08
3505,93,3,2018-12-17
2452,79,3,2018-06-04
1244,47,14,2017-08-21
4938,59,4,2019-09-30
3299,52,5,2018-12-10
669,12,17,2017-04-24
3995,14,6,2019-03-11
3678,25,8,2018-12-17
3542,4,6,2018-11-26
5085,61,2,2019-05-06
4959,49,6,2019-10-07
308,35,5,2017-02-06
3802,54,4,2019-01-21
3909,22,7,2019-10-21
4755,38,5,2019-09-23
5537,60,4,2019-11-25
4998,47,5,2019-11-04
1731,19,6,2017-12-04
2704,79,1,2018-07-30
5226,51,13,2019-06-17
4251,110,1,2019-06-17
113,0,2,2017-01-30
5132,57,7,2019-04-22
2939,48,1,2018-08-20
2037,35,2,2018-02-19
3484,30,4,2018-12-17
4846,59,4,2019-10-07
4830,1,1,2019-10-14
1641,4,1,2017-12-04
2715,14,1,2018-07-16
4245,19,2,2019-06-10
3915,40,6,2019-02-18
4999,88,9,2019-10-07
1132,26,1,2017-08-07
127,44,6,2017-01-23
5073,35,2,2019-12-30
5014,29,8,2019-10-21
4422,33,2,2020-07-06
142,19,12,2017-02-06
2838,29,8,2018-07-23
1809,5,2,2017-12-25
2701,69,7,2018-07-02
111,3,8,2017-01-02
4439,46,8,2019-08-05
2415,29,8,2018-04-16
1413,45,1,2017-09-25
3486,43,10,2018-11-12
3355,27,5,2018-10-22
336,65,8,2017-02-13
953,56,7,2017-05-22
1596,66,4,2017-11-27
5054,20,2,2019-12-02
4100,69,2,2019-04-22
4209,56,13,2019-07-01
3461,19,1,2018-11-26
2485,23,2,2018-07-02
5249,15,6,2019-05-13
2316,84,9,2018-04-09
5418,84,4,2020-08-03
3239,64,2,2018-10-15
3871,28,4,2019-02-11
2372,32,4,2018-04-09
2653,7,1,2018-07-02
130,14,6,2017-06-19
1181,60,5,2017-07-31
1074,46,2,2017-07-24
2124,42,5,2018-02-12
5132,65,2,2019-06-10
3013,27,6,2018-08-27
3961,82,1,2019-03-11
846,56,10,2017-05-15
3443,68,1,2019-01-14
4931,22,1,2019-11-11
1998,0,10,2018-01-22
3330,29,4,2018-11-26
2382,10,9,2018-04-09
4853,104,9,2019-09-23
671,15,8,2017-04-17
56,22,8,2016-12-19
1365,23,1,2017-10-16
5031,5,3,2019-11-04
4640,14,2,2019-10-14
3837,39,1,2019-03-18
3456,29,11,2018-11-05
3717,32,4,2019-01-14
5408,87,3,2021-10-11
1951,19,5,2018-02-12
5334,12,2,2019-11-11
764,30,9,2017-04-24
3671,53,8,2018-12-17
5271,29,2,2019-06-03
4743,96,2,2019-09-23
3012,32,4,2018-10-08
3901,14,2,2019-03-11
4855,15,10,2019-09-23
2550,19,7,2018-06-04
3601,28,7,2018-12-24
3011,3,2,2018-11-12
2632,3,5,2018-06-11
4255,91,7,2019-06-03
1643,21,5,2017-10-23
1181,48,2,2017-08-28
5093,40,4,2019-06-03
2401,38,11,2018-06-18
608,65,6,2017-04-03
3925,56,5,2019-03-18
4111,69,6,2019-03-25
5046,125,5,2019-10-14
3050,77,8,2018-09-03
4095,54,2,2019-04-22
260,16,2,2017-03-13
4798,12,3,2019-10-07
3351,60,5,2018-10-22
4221,10,7,2019-06-10
477,43,14,2017-03-13
2259,12,8,2018-04-16
5213,47,2,2019-05-20
3003,23,4,2018-09-24
4901,67,1,2019-10-14
4098,12,5,2019-06-10
1203,58,2,2017-09-25
1006,3,12,2017-06-12
4423,19,4,2020-01-20
4850,18,4,2019-11-18
3374,26,2,2018-12-03
2508,5,2,2018-06-11
2367,15,11,2018-04-09
1933,30,3,2018-03-05
4157,10,2,2019-04-29
2070,82,8,2018-02-19
5442,82,1,2019-11-25
5409,61,8,2019-11-04
2195,47,8,2018-03-05
5000,50,2,2019-10-21
2556,41,2,2018-05-21
1140,16,1,2017-08-21
3187,56,8,2018-09-24
4759,56,6,2019-09-09
3582,9,5,2018-12-03
3984,38,4,2019-04-01
3566,16,1,2018-12-10
834,36,3,2017-08-07
250,57,5,2017-02-06
363,31,4,2017-07-24
188,66,7,2017-01-30
2884,30,11,2018-07-30
4704,21,10,2019-09-02
4184,77,10,2019-04-01
455,55,3,2017-03-13
3081,2,6,2018-09-03
2209,21,1,2018-04-23
3643,77,13,2018-12-10
2628,30,5,2018-06-04
2138,51,10,2018-02-19
1958,55,4,2018-01-15
1794,58,8,2017-11-20
2181,39,1,2018-04-02
2824,105,1,2020-02-03
1818,5,2,2018-01-08
2252,14,13,2018-03-12
866,20,4,2017-06-05
4983,106,5,2019-10-07
2154,12,24,2018-02-26
1389,38,6,2017-09-04
5423,40,3,2019-11-04
4305,93,1,2019-06-24
803,14,4,2017-04-24
2228,12,2,2018-04-23
335,66,2,2017-04-03
648,2,2,2017-04-24
2274,9,11,2018-03-26
5523,15,4,2019-11-25
5505,91,9,2019-11-18
4318,91,8,2019-06-10
1706,35,8,2017-11-06
1550,48,5,2017-10-02
380,55,1,2017-03-20
4666,64,5,2019-09-02
5407,103,2,2019-12-02
5387,80,4,2019-12-02
5290,85,6,2019-05-13
2152,27,8,2018-02-26
649,33,7,2017-04-24
2866,61,5,2018-07-30
5448,85,3,2019-12-02
4041,104,7,2019-03-04
4689,12,2,2020-01-13
382,37,3,2017-03-20
3098,38,8,2018-09-17
3024,13,6,2018-08-27
2593,6,5,2018-05-21
4890,84,6,2019-09-30
661,10,10,2017-04-03
2588,47,22,2018-06-25
3877,51,15,2019-03-04
1949,0,4,2018-01-29
786,39,2,2017-06-19
1679,54,1,2017-11-13
4791,117,1,2019-10-14
1709,30,15,2017-11-20
2406,36,2,2018-06-11
4626,10,2,2019-08-26
1028,5,1,2017-07-17
784,8,6,2017-04-24
3457,16,10,2018-12-10
4955,102,5,2019-10-07
2538,57,4,2018-05-07
2375,6,5,2018-07-02
3478,21,5,2018-11-26
4858,61,5,2019-09-23
4594,7,3,2019-08-19
3536,3,6,2018-11-19
2110,14,5,2018-07-23
1456,14,7,2017-11-13
4132,53,6,2019-05-27
4430,88,5,2020-01-06
2278,44,4,2018-03-26
5468,61,3,2019-11-25
4309,21,5,2019-06-10
2875,26,7,2018-07-30
3537,64,9,2018-12-31
3580,100,8,2018-11-26
4325,28,1,2019-06-24
580,55,6,2017-07-31
4568,6,1,2019-10-07
2541,39,1,2018-06-18
5571,102,7,2019-12-23
2872,50,5,2018-08-13
2591,17,8,2018-05-21
4770,7,5,2019-09-09
3384,8,7,2018-12-03
5264,75,15,2019-05-13
1176,31,3,2017-08-14
3865,74,8,2019-02-25
226,66,3,2017-04-03
1882,5,2,2018-03-26
4066,3,12,2019-03-11
3596,14,5,2018-12-03
5434,2,2,2019-11-11
1822,13,8,2017-11-27
3902,6,4,2019-02-11
3718,39,2,2019-07-22
4622,110,5,2019-08-12
471,50,7,2017-03-13
2205,26,9,2018-04-02
5506,49,1,2019-12-02
4939,10,5,2019-11-04
3303,2,4,2018-10-08
4873,99,8,2019-09-23
3239,85,5,2018-10-15
520,36,15,2017-05-15
3095,30,8,2018-09-17
5262,1,8,2019-05-13
1079,21,1,2017-07-31
3160,36,2,2018-11-12
5036,81,7,2019-10-14
2025,18,8,2018-02-05
302,6,4,2017-04-03
3306,77,8,2018-10-08
3929,65,6,2019-05-06
3073,66,5,2018-09-03
232,4,6,2017-01-30
866,46,13,2017-06-05
1985,19,4,2018-08-13
3309,13,13,2018-10-15
1251,18,9,2017-09-04
723,6,8,2017-04-17
682,3,2,2017-06-12
259,14,4,2017-04-03
4834,115,9,2019-10-14
1424,46,5,2017-10-02
5253,13,3,2019-07-01
3754,62,1,2019-02-11
2034,56,8,2018-02-05
3252,65,2,2018-10-15
1467,65,9,2017-10-16
1671,36,36,2017-12-11
5073,75,2,2020-01-06
4835,19,7,2019-09-16
4250,18,8,2019-06-24
5095,42,7,2019-04-15
2010,42,6,2018-04-09
1996,54,6,2018-01-29
4026,2,3,2019-04-01
5215,81,3,2019-06-17
4063,60,7,2019-03-25
4680,110,2,2019-10-21
3477,72,4,2018-11-19
4669,117,4,2019-09-16
850,46,7,2017-06-26
5334,82,15,2018-12-31
682,38,8,2017-04-17
3209,38,4,2018-09-17
4729,35,4,2019-10-14
392,46,5,2017-02-27
797,38,4,2017-05-29
2789,9,8,2018-07-09
2020,20,3,2018-04-09
123,66,1,2017-03-06
2437,9,5,2018-04-23
5220,46,10,2019-05-06
2136,33,3,2018-04-02
2182,49,1,2018-03-19
4087,28,5,2019-03-18
1776,43,5,2017-12-11
1960,53,5,2018-01-15
2121,73,3,2018-02-26
5179,76,4,2019-05-20
4721,19,1,2019-10-14
1607,54,5,2017-10-16
4854,73,1,2019-10-28
3456,52,8,2018-11-05
2867,6,3,2018-08-13
5041,8,8,2019-10-14
4249,29,8,2019-05-27
4916,47,7,2019-09-30
2744,10,1,2018-07-16
636,30,3,2017-04-17
1069,2,10,2017-07-03
85,51,4,2017-07-03
794,38,9,2017-05-08
272,44,5,2017-02-13
702,41,22,2017-05-22
5245,2,6,2019-05-13
509,14,4,2017-05-08
3183,15,2,2018-10-01
779,27,4,2017-04-24
3858,14,8,2019-02-04
702,26,3,2017-06-12
5464,69,6,2019-11-11
4511,69,2,2019-09-02
2560,77,13,2018-06-18
5551,117,5,2019-12-09
2014,20,7,2018-01-29
924,10,4,2017-07-03
3467,31,8,2018-11-12
3099,10,8,2018-10-08
24,2,8,2016-12-05
3703,82,4,2018-12-31
176,15,4,2017-07-03
2080,18,2,2018-02-19
2275,35,13,2018-03-19
2399,66,2,2018-07-02
3863,77,10,2019-02-11
1649,54,8,2017-10-23
4682,75,3,2019-09-30
3259,30,11,2018-10-01
5072,48,7,2019-11-25
149,3,8,2017-01-09
4867,82,2,2019-12-16
4861,53,2,2019-10-14
3912,64,5,2019-02-18
4604,49,8,2019-08-19
2266,23,5,2018-04-09
23,7,7,2016-12-05
4853,2,4,2019-11-18
3828,30,1,2019-02-04
605,37,8,2017-04-10
2946,62,3,2018-10-08
1124,43,5,2017-07-24
3999,95,2,2019-03-11
3215,48,5,2018-09-17
4469,43,2,2019-07-29
999,32,1,2017-06-26
4646,100,1,2019-09-02
401,26,9,2017-02-27
939,19,1,2017-06-12
4969,43,2,2019-11-18
958,12,8,2017-05-29
2374,69,7,2018-04-23
2045,66,3,2018-02-19
3441,52,1,2018-12-24
433,26,3,2017-03-13
4031,41,8,2019-03-04
3588,43,2,2019-01-14
1505,4,18,2017-11-27
2366,31,8,2018-04-09
390,1,5,2017-04-17
870,36,12,2017-06-19
165,22,1,2017-02-20
3449,79,6,2018-11-05
232,11,6,2017-02-13
509,41,2,2017-05-08
4793,60,5,2019-09-16
1445,68,1,2017-12-04
2284,30,4,2018-04-02
4653,80,13,2019-08-26
4221,45,2,2019-05-06
2641,50,15,2018-08-13
3451,15,3,2018-12-10
2121,9,6,2018-02-12
3297,93,8,2018-10-08
1379,31,6,2017-09-04
3592,2,2,2018-12-17
1034,31,1,2018-01-22
394,10,6,2017-03-06
4362,66,3,2019-07-08
4603,65,2,2019-09-30
1953,0,1,2018-03-12
2184,72,7,2018-04-16
162,40,1,2017-01-30
2647,89,2,2019-07-08
1544,5,13,2017-10-02
3384,1,8,2018-10-22
3839,35,5,2019-01-28
3974,102,4,2019-03-04
2099,17,3,2018-04-16
5219,51,6,2019-05-06
2952,81,6,2018-10-29
107,10,6,2017-02-13
3351,73,8,2018-10-15
3487,35,5,2018-12-03
2508,9,2,2018-06-18
3499,49,3,2018-12-03
1010,19,2,2018-01-29
5193,30,4,2019-05-27
5272,10,4,2019-06-03
4546,36,4,2019-08-19
2002,65,7,2018-03-26
5300,22,10,2019-06-24
5308,20,6,2019-05-20
3185,5,6,2018-09-17
668,9,2,2017-06-12
2205,22,9,2018-07-23
2062,63,3,2018-03-12
4218,89,8,2019-05-13
355,66,19,2017-07-24
4910,83,6,2019-09-30
1546,69,2,2017-11-06
4744,32,6,2019-10-28
1411,13,10,2017-11-06
3482,81,8,2018-11-05
3558,24,8,2018-11-26
5251,21,2,2019-05-20
3380,64,5,2018-10-22
5037,63,1,2019-11-11
2980,8,6,2018-08-20
924,64,2,2017-06-05
1671,40,4,2017-10-30
3175,3,1,2018-11-12
4826,4,6,2019-09-16
5034,31,1,2019-11-11
1155,53,2,2017-08-14
3639,100,1,2019-01-07
4796,31,3,2019-09-30
5270,101,3,2019-06-10
3012,35,18,2018-10-08
3042,14,5,2019-02-04
3468,44,5,2018-11-05
5230,31,5,2019-05-06
4056,45,10,2019-04-08
4378,44,7,2019-06-24
4216,10,7,2019-06-10
5053,13,1,2019-11-04
2227,20,9,2018-04-23
3715,100,2,2019-02-04
1826,51,6,2017-12-04
3028,20,4,2018-10-01
3382,35,1,2018-10-29
1469,30,8,2017-09-18
1095,73,8,2017-07-10
1371,58,9,2017-09-11
141,36,5,2017-01-30
1646,49,8,2017-10-23
1455,18,14,2017-11-27
4654,80,1,2019-09-23
4428,107,2,2019-07-22
5037,42,7,2019-10-14
1124,35,6,2017-07-17
2752,14,6,2018-06-25
3670,86,4,2018-12-17
3207,73,3,2018-10-22
2967,82,7,2018-11-05
2952,18,5,2018-11-05
5016,29,2,2019-10-21
3492,12,9,2018-11-26
1689,24,2,2018-02-26
5259,22,16,2019-05-13
2246,36,8,2018-03-12
3637,47,11,2018-12-10
848,17,8,2017-06-26
4197,66,7,2019-04-29
4083,72,2,2019-07-22
3934,3,4,2019-03-11
4860,2,5,2019-09-23
2358,0,3,2018-06-25
5212,40,7,2019-05-20
1882,15,6,2018-04-16
2375,57,1,2018-05-07
3509,40,8,2018-11-26
998,18,3,2017-06-26
1710,20,6,2017-11-06
3202,29,6,2018-12-31
4891,41,2,2019-10-21
3172,58,3,2018-09-24
1399,5,5,2017-09-11
1514,52,1,2017-11-13
4487,18,6,2019-07-22
1201,49,5,2017-08-07
4227,75,5,2019-05-06
1665,31,8,2017-10-30
883,20,9,2017-05-08
5232,107,8,2019-05-06
5073,45,5,2019-10-14
2695,16,3,2019-01-14
4098,47,8,2019-03-18
5547,72,2,2020-01-06
4779,110,2,2019-10-21
856,41,8,2017-05-08
4171,42,5,2019-04-15
4884,50,5,2020-01-20
5051,26,5,2019-10-14
3629,9,1,2018-12-24
4355,16,5,2019-06-17
3622,16,1,2018-12-24
5072,47,1,2019-12-02
968,2,3,2017-06-19
1954,30,4,2018-02-12
