product_id,location_id,price,date_of_sale
4506,12,49.2,2019-07-29
4541,62,15.1,2019-07-29
4541,110,87.4,2019-07-29
4548,12,18.3,2019-07-29
4548,15,82.7,2019-07-29
4497,36,32.3,2019-07-29
4473,73,58.2,2019-07-29
4473,50,73.7,2019-07-29
4386,24,75.6,2019-07-29
4490,46,3.0,2019-07-29
4492,67,32.3,2019-07-29
4474,14,79.9,2019-07-29
4490,74,24.8,2019-07-29
4546,86,52.5,2019-07-29
4490,47,2.9,2019-07-29
4501,12,20.5,2019-07-29
4490,89,50.6,2019-07-29
4546,7,89.5,2019-07-29
4501,94,42.1,2019-07-29
4386,66,56.0,2019-07-29
4492,72,30.5,2019-07-29
4474,68,77.9,2019-07-29
4554,7,37.3,2019-07-29
4501,110,55.8,2019-07-29
4474,88,68.8,2019-07-29
4501,40,50.3,2019-07-29
4501,35,95.7,2019-07-29
4501,36,51.0,2019-07-29
4546,12,61.5,2019-07-29
4501,29,21.4,2019-07-29
4474,89,90.6,2019-07-29
4462,36,62.4,2019-07-29
4530,39,21.8,2019-07-29
4414,21,88.5,2019-07-29
4491,19,24.3,2019-07-29
4415,14,70.7,2019-07-29
4414,41,64.7,2019-07-29
4465,89,25.9,2019-07-29
4283,91,66.8,2019-07-29
4283,96,9.1,2019-07-29
4321,74,67.2,2019-07-29
4414,96,68.8,2019-07-29
4520,36,26.8,2019-07-29
4520,69,63.5,2019-07-29
4520,80,48.6,2019-07-29
4520,12,42.6,2019-07-29
4534,10,5.9,2019-07-29
4552,69,16.6,2019-07-29
4509,41,7.6,2019-07-29
4509,36,63.0,2019-07-29
4534,7,33.0,2019-07-29
4509,56,11.5,2019-07-29
4509,80,20.4,2019-07-29
4509,12,76.6,2019-07-29
4408,51,6.7,2019-07-29
4403,3,5.7,2019-07-29
4403,88,48.5,2019-07-29
4534,86,78.6,2019-07-29
4529,80,21.6,2019-07-29
5259,91,34.4,2019-07-29
4440,96,29.3,2019-07-29
4491,75,92.1,2019-07-29
4491,56,71.7,2019-07-29
4491,89,95.5,2019-07-29
4491,67,85.1,2019-07-29
4450,56,78.4,2019-07-29
4382,96,10.2,2019-07-29
4478,66,56.0,2019-07-29
4453,62,15.2,2019-07-29
4513,30,74.1,2019-07-29
4513,49,50.9,2019-07-29
4513,86,95.6,2019-07-29
4518,12,31.8,2019-07-29
4450,22,61.2,2019-07-29
4283,72,40.7,2019-07-29
4515,12,72.4,2019-07-29
4513,80,14.8,2019-07-29
4534,80,4.7,2019-07-29
4513,73,83.9,2019-07-29
4513,56,87.9,2019-07-29
4513,36,59.4,2019-07-29
4481,81,40.0,2019-07-29
4520,41,38.2,2019-07-29
4253,74,85.7,2019-07-29
4377,96,2.2,2019-07-29
4415,61,23.4,2019-07-29
4342,96,27.2,2019-07-29
4450,69,92.5,2019-07-29
4491,64,31.6,2019-07-29
4491,46,69.6,2019-07-29
4491,26,22.5,2019-07-29
4491,40,57.2,2019-07-29
4513,110,30.4,2019-07-29
4534,110,33.0,2019-07-29
4483,96,50.7,2019-07-29
4528,51,11.7,2019-07-29
4505,36,99.8,2019-07-29
4465,18,6.7,2019-07-29
4505,41,86.3,2019-07-29
4465,104,11.5,2019-07-29
4521,86,14.7,2019-07-29
4462,63,23.9,2019-07-29
4465,29,77.9,2019-07-29
4503,69,51.4,2019-07-29
4465,64,68.0,2019-07-29
4503,40,56.8,2019-07-29
4503,53,7.3,2019-07-29
4522,30,3.2,2019-07-29
4521,40,30.3,2019-07-29
4465,35,73.1,2019-07-29
4505,56,97.6,2019-07-29
4550,36,25.9,2019-07-29
4462,59,91.5,2019-07-29
4503,30,82.5,2019-07-29
4528,81,17.9,2019-07-29
4528,12,87.6,2019-07-29
4534,30,19.5,2019-07-29
4465,47,86.8,2019-07-29
4505,80,64.8,2019-07-29
4528,80,55.5,2019-07-29
4505,79,63.6,2019-07-29
4465,72,87.9,2019-07-29
4465,20,39.4,2019-07-29
4503,80,71.4,2019-07-29
4532,100,69.2,2019-08-05
4532,2,99.8,2019-08-05
4487,74,72.5,2019-08-05
4524,47,39.8,2019-08-05
4532,59,23.3,2019-08-05
4532,102,76.3,2019-08-05
4380,14,42.8,2019-08-05
4532,18,16.0,2019-08-05
4450,16,68.3,2019-08-05
4562,30,78.4,2019-08-05
4532,46,13.5,2019-08-05
4532,21,81.5,2019-08-05
4443,15,58.1,2019-08-05
4532,81,2.7,2019-08-05
4532,19,73.2,2019-08-05
4532,85,78.4,2019-08-05
4532,67,14.3,2019-08-05
4532,32,87.5,2019-08-05
4474,83,27.7,2019-08-05
4532,84,97.0,2019-08-05
4532,66,24.2,2019-08-05
4450,31,7.7,2019-08-05
4474,67,88.1,2019-08-05
4532,74,36.9,2019-08-05
4525,65,49.9,2019-08-05
4532,40,64.7,2019-08-05
4575,81,97.8,2019-08-05
4532,65,83.0,2019-08-05
4525,86,41.1,2019-08-05
4532,31,49.1,2019-08-05
4468,83,8.6,2019-08-05
4450,47,46.2,2019-08-05
4523,29,95.9,2019-08-05
4380,65,99.6,2019-08-05
4532,35,89.2,2019-08-05
4592,36,25.4,2019-08-05
4583,36,10.5,2019-08-05
4516,19,53.7,2019-08-05
4532,104,69.1,2019-08-05
4532,57,34.5,2019-08-05
4582,35,95.5,2019-08-05
4591,67,40.1,2019-08-05
4540,13,81.2,2019-08-05
4591,100,84.6,2019-08-05
4578,12,2.0,2019-08-05
4578,10,96.9,2019-08-05
4569,53,56.8,2019-08-05
4578,49,90.6,2019-08-05
4528,66,42.1,2019-08-05
4585,7,31.7,2019-08-05
4585,30,49.6,2019-08-05
4582,40,52.9,2019-08-05
4569,35,37.4,2019-08-05
4575,36,95.6,2019-08-05
4575,12,53.4,2019-08-05
4569,36,67.4,2019-08-05
4577,86,79.8,2019-08-05
4575,80,80.3,2019-08-05
4577,52,67.4,2019-08-05
4578,80,5.1,2019-08-05
4575,73,97.9,2019-08-05
4587,12,85.6,2019-08-05
4575,56,43.8,2019-08-05
4575,51,36.7,2019-08-05
4569,81,3.5,2019-08-05
4523,104,35.3,2019-08-05
4562,36,27.2,2019-08-05
4562,81,58.6,2019-08-05
4562,10,39.2,2019-08-05
4532,83,82.5,2019-08-05
4562,94,75.3,2019-08-05
4562,80,16.8,2019-08-05
4528,65,68.8,2019-08-05
4590,100,57.2,2019-08-05
4523,74,40.2,2019-08-05
4532,23,6.9,2019-08-05
4585,77,27.6,2019-08-05
4562,56,41.0,2019-08-05
4585,52,80.9,2019-08-05
4582,86,6.2,2019-08-05
4523,67,49.6,2019-08-05
4581,30,2.6,2019-08-05
4562,69,18.1,2019-08-05
4585,56,16.1,2019-08-05
4581,80,24.8,2019-08-05
4581,110,70.7,2019-08-05
4585,80,66.3,2019-08-05
4582,30,25.8,2019-08-05
4582,12,49.9,2019-08-05
4581,69,97.0,2019-08-05
4562,35,93.5,2019-08-05
4540,91,5.1,2019-08-05
4523,72,54.5,2019-08-05
4532,75,9.4,2019-08-05
4532,3,32.5,2019-08-05
4532,60,36.9,2019-08-05
4534,24,86.1,2019-08-05
4534,76,36.2,2019-08-05
4534,89,4.2,2019-08-05
4534,51,27.5,2019-08-05
4443,91,14.2,2019-08-05
4534,68,74.5,2019-08-05
4528,19,42.8,2019-08-05
4465,30,69.5,2019-08-05
4590,12,75.6,2019-08-05
4513,64,87.6,2019-08-05
4573,80,12.5,2019-08-05
4573,62,97.9,2019-08-05
4588,73,3.3,2019-08-05
4534,48,65.0,2019-08-05
4532,93,67.4,2019-08-05
4574,110,8.4,2019-08-05
4574,36,47.8,2019-08-05
4516,20,42.1,2019-08-05
4566,12,99.6,2019-08-05
4566,80,82.8,2019-08-05
4534,60,69.1,2019-08-05
4534,22,49.1,2019-08-05
4534,33,23.7,2019-08-05
4534,92,22.9,2019-08-05
4534,93,26.8,2019-08-05
4536,19,97.3,2019-08-05
4534,5,70.7,2019-08-05
4571,33,68.4,2019-08-05
4380,51,92.9,2019-08-05
4495,64,65.3,2019-08-05
4571,80,70.5,2019-08-05
4571,39,93.7,2019-08-05
4528,43,52.8,2019-08-05
4465,3,56.5,2019-08-05
4465,9,51.9,2019-08-05
4525,64,58.6,2019-08-05
4534,9,11.0,2019-08-05
4534,73,19.5,2019-08-05
4571,30,27.7,2019-08-05
4465,14,35.0,2019-08-05
4571,81,36.7,2019-08-05
4571,36,42.8,2019-08-05
4534,88,35.3,2019-08-05
4534,43,38.9,2019-08-05
4528,88,99.1,2019-08-05
4534,16,22.6,2019-08-05
4534,13,47.3,2019-08-05
4571,12,1.4,2019-08-05
4410,96,62.2,2019-08-05
4534,19,26.4,2019-08-05
4525,29,79.7,2019-08-05
4511,80,20.2,2019-08-05
4511,22,62.1,2019-08-05
4511,36,66.5,2019-08-05
4525,76,47.0,2019-08-05
4525,45,74.8,2019-08-05
4525,22,25.0,2019-08-05
4497,30,43.6,2019-08-05
4585,41,25.2,2019-08-05
4522,28,15.4,2019-08-05
4522,22,37.4,2019-08-05
4511,15,75.0,2019-08-05
4585,36,67.8,2019-08-05
4532,77,84.1,2019-08-05
4532,99,39.5,2019-08-05
4532,38,72.1,2019-08-05
4420,23,34.4,2019-08-05
4532,20,76.0,2019-08-05
4532,88,13.3,2019-08-05
4525,110,90.2,2019-08-05
4532,92,8.1,2019-08-05
4532,86,55.9,2019-08-05
4532,48,45.1,2019-08-05
4532,89,10.8,2019-08-05
4532,107,36.3,2019-08-05
4525,77,77.3,2019-08-05
4590,30,49.1,2019-08-05
4532,50,49.8,2019-08-05
4547,92,92.0,2019-08-05
4547,19,63.5,2019-08-05
4548,104,78.8,2019-08-05
4548,61,18.7,2019-08-05
4528,3,17.0,2019-08-05
4532,33,29.1,2019-08-05
4534,49,46.2,2019-08-05
4532,22,73.1,2019-08-05
4532,13,12.4,2019-08-05
4525,72,77.2,2019-08-05
4516,46,7.6,2019-08-05
4450,15,93.5,2019-08-05
4525,8,75.2,2019-08-05
4528,30,35.5,2019-08-05
4525,90,32.7,2019-08-05
4548,19,63.0,2019-08-05
4460,59,28.4,2019-08-05
4525,46,98.8,2019-08-05
4525,85,54.2,2019-08-05
4497,35,46.5,2019-08-05
4532,24,49.5,2019-08-05
4548,5,20.8,2019-08-05
4592,12,56.5,2019-08-05
4554,15,64.2,2019-08-05
4483,13,42.3,2019-08-05
4517,3,47.7,2019-08-05
4517,20,31.2,2019-08-05
4503,45,9.9,2019-08-05
4503,24,76.6,2019-08-05
4503,20,19.6,2019-08-05
4503,29,28.1,2019-08-05
4502,5,74.4,2019-08-05
4502,99,12.0,2019-08-05
4502,85,73.8,2019-08-05
4578,35,75.2,2019-08-05
4578,36,74.4,2019-08-05
4517,41,53.7,2019-08-05
4578,100,91.4,2019-08-05
4503,19,84.6,2019-08-05
4594,86,51.9,2019-08-05
4594,110,70.8,2019-08-05
4594,77,57.1,2019-08-05
4505,18,53.9,2019-08-05
4505,20,70.4,2019-08-05
4505,16,40.9,2019-08-05
4594,40,69.5,2019-08-05
4594,35,27.0,2019-08-05
4594,100,98.7,2019-08-05
4564,12,47.5,2019-08-05
4564,80,25.6,2019-08-05
4564,53,79.7,2019-08-05
4564,41,59.2,2019-08-05
4563,86,84.7,2019-08-05
4534,2,53.3,2019-08-05
4503,66,82.5,2019-08-05
4517,92,63.7,2019-08-05
4517,75,21.6,2019-08-05
4534,41,30.6,2019-08-05
4483,88,96.9,2019-08-05
4530,75,89.6,2019-08-05
4452,89,35.6,2019-08-05
4530,100,84.6,2019-08-05
4530,29,33.2,2019-08-05
4586,69,77.8,2019-08-05
4485,63,80.2,2019-08-05
4436,54,45.9,2019-08-05
4580,12,64.0,2019-08-05
4580,36,15.7,2019-08-05
4436,31,44.0,2019-08-05
4526,53,70.9,2019-08-05
4578,77,8.3,2019-08-05
4586,13,47.8,2019-08-05
4436,13,61.3,2019-08-05
4586,12,31.5,2019-08-05
4526,40,30.5,2019-08-05
4436,38,9.4,2019-08-05
4526,46,38.2,2019-08-05
4436,27,51.1,2019-08-05
4526,90,89.9,2019-08-05
4436,35,52.0,2019-08-05
4462,76,49.5,2019-08-05
4315,51,69.0,2019-08-05
4436,104,64.1,2019-08-05
4436,29,73.4,2019-08-05
4521,29,41.0,2019-08-05
4503,12,76.2,2019-08-05
4563,80,92.1,2019-08-05
4529,54,31.3,2019-08-05
4529,75,75.7,2019-08-05
4529,45,20.9,2019-08-05
4370,96,32.1,2019-08-05
4513,92,59.6,2019-08-05
4513,60,86.1,2019-08-05
4513,31,25.1,2019-08-05
4513,91,15.3,2019-08-05
4596,62,30.2,2019-08-05
4513,10,26.0,2019-08-05
4513,2,15.1,2019-08-05
4416,90,76.3,2019-08-05
4426,30,62.0,2019-08-05
4513,96,29.0,2019-08-05
4596,12,59.2,2019-08-05
4453,65,49.2,2019-08-05
4426,31,5.0,2019-08-05
4472,66,83.4,2019-08-05
4472,65,76.1,2019-08-05
4596,36,72.2,2019-08-05
4478,65,36.5,2019-08-05
4572,36,46.7,2019-08-05
4596,7,54.9,2019-08-05
4417,7,79.1,2019-08-05
4572,81,81.9,2019-08-05
4596,79,17.2,2019-08-05
4554,102,46.6,2019-08-05
4554,59,41.0,2019-08-05
4596,94,51.1,2019-08-05
4554,76,1.6,2019-08-05
4554,12,59.9,2019-08-05
4554,84,73.6,2019-08-05
4518,51,19.7,2019-08-05
4534,64,85.9,2019-08-05
4544,47,58.0,2019-08-05
4544,36,9.9,2019-08-05
4529,20,58.3,2019-08-05
4529,26,11.8,2019-08-05
4529,18,43.2,2019-08-05
4509,30,1.3,2019-08-05
4509,10,95.3,2019-08-05
4509,39,69.9,2019-08-05
4509,9,69.1,2019-08-05
4509,85,83.1,2019-08-05
4552,30,50.0,2019-08-05
4552,13,2.9,2019-08-05
4552,46,15.2,2019-08-05
4520,30,62.7,2019-08-05
4520,28,65.5,2019-08-05
4520,33,48.2,2019-08-05
4572,12,13.8,2019-08-05
4572,49,66.0,2019-08-05
4513,100,62.0,2019-08-05
4561,12,22.4,2019-08-05
4377,62,25.8,2019-08-05
4520,18,22.8,2019-08-05
4513,95,62.9,2019-08-05
4513,18,22.7,2019-08-05
4561,36,35.1,2019-08-05
4512,40,30.9,2019-08-05
4513,81,87.1,2019-08-05
4513,35,10.9,2019-08-05
4513,69,3.3,2019-08-05
4513,53,66.6,2019-08-05
4513,20,9.4,2019-08-05
4513,5,51.1,2019-08-05
4534,104,47.6,2019-08-05
4530,31,96.8,2019-08-05
4534,59,24.6,2019-08-05
4587,79,49.0,2019-08-05
4587,80,31.0,2019-08-05
4587,110,42.1,2019-08-05
4377,102,22.1,2019-08-05
4587,40,14.7,2019-08-05
4508,96,48.3,2019-08-05
4492,22,75.1,2019-08-05
4445,64,40.4,2019-08-05
4546,73,73.4,2019-08-05
4501,30,24.7,2019-08-05
4546,14,93.8,2019-08-05
4501,2,35.5,2019-08-05
4501,10,41.2,2019-08-05
4501,31,36.8,2019-08-05
4501,66,87.1,2019-08-05
4501,84,24.9,2019-08-05
4501,19,57.2,2019-08-05
4501,14,61.6,2019-08-05
4501,39,66.4,2019-08-05
4501,73,34.3,2019-08-05
4501,45,22.1,2019-08-05
4501,89,91.1,2019-08-05
4501,51,21.3,2019-08-05
4501,47,42.7,2019-08-05
4501,20,24.5,2019-08-05
4501,53,29.0,2019-08-05
4501,69,70.1,2019-08-05
4527,92,93.1,2019-08-05
4534,57,13.2,2019-08-05
4579,56,38.9,2019-08-05
4501,18,64.1,2019-08-05
4579,36,45.6,2019-08-05
4484,21,1.2,2019-08-05
4483,76,38.4,2019-08-05
4483,26,13.5,2019-08-05
4510,104,40.6,2019-08-05
4510,80,37.5,2019-08-05
4557,75,41.9,2019-08-05
4597,30,92.0,2019-08-05
4597,10,48.1,2019-08-05
4597,7,46.2,2019-08-05
4597,80,22.1,2019-08-05
4597,56,35.5,2019-08-05
4597,13,82.1,2019-08-05
4597,77,51.8,2019-08-05
4540,45,38.5,2019-08-05
4540,67,81.1,2019-08-05
4540,35,12.9,2019-08-05
4540,95,16.4,2019-08-05
4540,4,35.1,2019-08-05
4540,104,56.9,2019-08-05
4484,93,43.4,2019-08-05
4484,22,33.7,2019-08-05
4523,89,37.7,2019-08-05
4523,22,16.1,2019-08-05
4523,33,28.6,2019-08-05
4523,5,21.7,2019-08-05
4523,9,51.6,2019-08-05
4523,43,30.5,2019-08-05
4523,48,81.1,2019-08-05
4523,19,35.8,2019-08-05
4523,10,41.5,2019-08-05
4484,64,97.8,2019-08-05
4546,2,38.2,2019-08-05
4501,46,93.3,2019-08-05
4587,41,31.1,2019-08-05
4587,36,8.4,2019-08-05
4584,36,56.3,2019-08-05
4565,94,78.3,2019-08-05
4584,15,8.4,2019-08-05
4584,12,9.8,2019-08-05
4534,72,23.5,2019-08-05
4534,67,4.8,2019-08-05
4534,53,14.3,2019-08-05
4519,47,7.8,2019-08-05
4534,74,20.7,2019-08-05
4538,64,27.7,2019-08-05
4538,104,26.0,2019-08-05
4538,46,43.1,2019-08-05
4534,40,77.3,2019-08-05
4538,36,59.7,2019-08-05
4534,69,61.7,2019-08-05
4538,53,36.1,2019-08-05
4538,72,96.9,2019-08-05
4538,99,73.9,2019-08-05
4538,15,26.9,2019-08-05
4534,35,65.5,2019-08-05
4538,12,4.1,2019-08-05
4538,2,3.5,2019-08-05
4538,54,11.7,2019-08-05
4534,26,34.4,2019-08-05
4534,18,60.2,2019-08-05
4500,20,13.7,2019-08-05
4500,65,2.2,2019-08-05
4534,95,80.9,2019-08-05
4565,110,1.3,2019-08-05
4534,83,35.0,2019-08-05
4575,77,23.6,2019-08-05
4534,82,55.7,2019-08-05
4541,67,13.4,2019-08-05
4541,83,14.3,2019-08-05
4541,20,58.5,2019-08-05
4386,0,63.8,2019-08-05
4541,47,41.4,2019-08-05
4541,89,41.5,2019-08-05
4541,50,39.9,2019-08-05
4541,6,77.0,2019-08-05
4389,3,21.8,2019-08-05
4594,7,3.7,2019-08-05
4450,36,60.8,2019-08-05
4594,12,47.0,2019-08-05
4594,30,39.4,2019-08-05
4576,62,52.4,2019-08-05
4598,69,62.6,2019-08-05
4541,36,13.0,2019-08-05
4534,107,68.2,2019-08-05
4126,88,74.2,2019-08-05
4541,95,78.5,2019-08-05
4534,20,27.3,2019-08-05
4534,47,81.3,2019-08-05
4578,56,61.5,2019-08-05
3731,0,85.4,2019-08-05
4535,19,81.0,2019-08-05
4458,107,99.1,2019-08-05
4589,100,81.3,2019-08-05
4567,80,87.2,2019-08-05
4567,77,8.6,2019-08-05
4541,41,16.5,2019-08-05
4567,30,16.7,2019-08-05
4512,18,35.5,2019-08-12
4526,29,88.0,2019-08-12
4526,85,99.2,2019-08-12
4533,35,38.9,2019-08-12
4533,21,81.8,2019-08-12
4544,75,87.3,2019-08-12
4544,33,70.3,2019-08-12
4586,89,84.1,2019-08-12
4616,29,19.9,2019-08-12
4586,15,55.9,2019-08-12
4594,56,87.9,2019-08-12
4594,60,81.1,2019-08-12
4594,75,95.3,2019-08-12
4594,19,17.4,2019-08-12
4594,94,83.9,2019-08-12
4594,10,67.0,2019-08-12
4617,86,96.9,2019-08-12
4617,80,49.1,2019-08-12
4617,33,26.4,2019-08-12
4586,65,93.6,2019-08-12
4617,107,3.8,2019-08-12
4586,66,3.8,2019-08-12
4617,74,80.2,2019-08-12
4617,69,41.9,2019-08-12
4617,35,54.0,2019-08-12
4617,36,97.7,2019-08-12
4617,90,35.6,2019-08-12
4617,102,46.4,2019-08-12
4594,13,11.9,2019-08-12
4617,29,35.0,2019-08-12
4580,74,67.7,2019-08-12
4580,30,33.3,2019-08-12
4590,99,20.9,2019-08-12
4594,81,3.7,2019-08-12
4590,22,13.3,2019-08-12
4590,74,43.6,2019-08-12
4590,35,55.8,2019-08-12
4590,81,45.0,2019-08-12
4590,36,3.3,2019-08-12
4594,53,32.8,2019-08-12
4590,18,3.7,2019-08-12
4590,59,66.6,2019-08-12
4590,63,40.0,2019-08-12
4590,57,16.6,2019-08-12
4590,104,70.2,2019-08-12
4594,83,59.6,2019-08-12
4617,12,59.2,2019-08-12
4594,20,61.3,2019-08-12
4594,51,42.5,2019-08-12
4617,7,50.7,2019-08-12
4594,22,52.9,2019-08-12
4580,80,9.0,2019-08-12
4581,12,65.1,2019-08-12
4581,74,85.6,2019-08-12
4581,36,90.0,2019-08-12
4578,68,94.0,2019-08-12
4578,89,19.6,2019-08-12
4586,110,47.0,2019-08-12
4578,22,96.1,2019-08-12
4578,93,47.1,2019-08-12
4578,13,92.1,2019-08-12
4578,16,90.3,2019-08-12
4578,28,61.8,2019-08-12
4578,5,52.5,2019-08-12
4578,3,40.4,2019-08-12
4578,9,37.8,2019-08-12
4578,73,23.0,2019-08-12
4578,43,44.8,2019-08-12
4578,14,81.5,2019-08-12
4578,19,9.4,2019-08-12
4586,117,95.1,2019-08-12
4578,65,30.6,2019-08-12
4578,15,94.5,2019-08-12
4578,7,95.1,2019-08-12
4578,47,77.1,2019-08-12
4578,20,86.9,2019-08-12
4578,82,22.3,2019-08-12
4578,107,20.5,2019-08-12
4586,14,64.4,2019-08-12
4586,92,41.8,2019-08-12
4283,39,19.6,2019-08-12
4377,23,83.6,2019-08-12
4377,21,90.3,2019-08-12
4578,41,82.5,2019-08-12
4578,29,97.7,2019-08-12
4578,104,28.8,2019-08-12
4578,59,34.8,2019-08-12
4590,80,79.1,2019-08-12
4578,95,38.5,2019-08-12
4578,90,71.1,2019-08-12
4578,46,57.7,2019-08-12
4586,80,65.8,2019-08-12
4578,69,51.6,2019-08-12
4578,40,52.3,2019-08-12
4578,74,52.4,2019-08-12
4578,53,4.0,2019-08-12
4578,67,20.1,2019-08-12
4578,85,81.1,2019-08-12
4578,18,7.5,2019-08-12
4578,2,97.6,2019-08-12
4590,49,84.9,2019-08-12
4585,29,44.8,2019-08-12
4626,77,49.8,2019-08-12
4615,10,46.2,2019-08-12
4626,13,82.9,2019-08-12
4615,12,84.6,2019-08-12
4626,80,62.7,2019-08-12
4626,88,11.0,2019-08-12
4615,2,23.5,2019-08-12
4605,30,68.4,2019-08-12
4605,94,35.9,2019-08-12
4626,10,78.6,2019-08-12
4626,30,53.9,2019-08-12
4605,80,86.5,2019-08-12
4564,5,43.0,2019-08-12
4605,13,75.9,2019-08-12
4609,36,44.4,2019-08-12
4605,77,98.9,2019-08-12
4609,102,17.2,2019-08-12
4609,29,3.2,2019-08-12
4605,74,83.0,2019-08-12
4615,7,55.9,2019-08-12
4582,15,24.4,2019-08-12
4626,74,13.0,2019-08-12
4609,74,48.6,2019-08-12
4564,36,33.2,2019-08-12
4564,81,51.6,2019-08-12
4564,35,19.9,2019-08-12
4564,69,82.4,2019-08-12
4615,88,1.9,2019-08-12
4615,39,24.9,2019-08-12
4615,43,38.9,2019-08-12
4564,20,7.9,2019-08-12
4615,86,18.2,2019-08-12
4615,14,25.4,2019-08-12
4564,47,53.9,2019-08-12
4615,48,64.9,2019-08-12
4564,89,6.2,2019-08-12
4609,107,29.5,2019-08-12
4564,33,17.0,2019-08-12
4538,86,50.0,2019-08-12
4564,13,69.3,2019-08-12
4626,29,7.8,2019-08-12
4626,102,71.1,2019-08-12
4626,36,34.2,2019-08-12
4582,14,4.3,2019-08-12
4564,43,82.0,2019-08-12
4564,86,70.2,2019-08-12
4575,18,12.2,2019-08-12
4575,59,53.3,2019-08-12
4575,104,39.6,2019-08-12
4585,94,60.3,2019-08-12
4585,43,18.3,2019-08-12
4585,73,49.8,2019-08-12
4585,5,48.7,2019-08-12
4619,80,63.3,2019-08-12
4594,18,4.2,2019-08-12
4585,51,25.4,2019-08-12
4585,47,51.3,2019-08-12
4585,107,30.5,2019-08-12
4585,83,6.2,2019-08-12
4619,29,63.7,2019-08-12
4585,74,49.6,2019-08-12
4585,69,96.4,2019-08-12
4585,35,55.1,2019-08-12
4586,96,1.4,2019-08-12
4585,95,18.7,2019-08-12
4594,59,14.9,2019-08-12
4594,104,22.8,2019-08-12
4575,74,21.4,2019-08-12
4575,67,48.3,2019-08-12
4564,14,66.8,2019-08-12
4582,22,17.0,2019-08-12
4564,75,99.9,2019-08-12
4605,64,89.7,2019-08-12
4582,89,71.8,2019-08-12
4582,51,15.4,2019-08-12
4582,104,39.8,2019-08-12
4564,66,42.6,2019-08-12
4575,2,5.1,2019-08-12
4594,36,9.1,2019-08-12
4575,10,73.5,2019-08-12
4575,43,70.9,2019-08-12
4575,5,66.6,2019-08-12
4575,13,83.9,2019-08-12
4619,30,3.9,2019-08-12
4564,15,2.5,2019-08-12
4575,50,13.3,2019-08-12
4594,41,38.3,2019-08-12
4594,29,47.2,2019-08-12
4619,12,98.2,2019-08-12
4575,14,60.2,2019-08-12
4564,46,25.1,2019-08-12
4525,12,91.5,2019-08-12
4525,19,12.6,2019-08-12
4597,47,6.7,2019-08-12
4597,51,29.3,2019-08-12
4597,22,1.0,2019-08-12
4597,5,40.4,2019-08-12
4597,3,35.2,2019-08-12
4597,9,17.5,2019-08-12
4597,88,92.7,2019-08-12
4597,92,70.0,2019-08-12
4597,86,51.5,2019-08-12
4597,79,16.8,2019-08-12
4597,14,79.2,2019-08-12
4597,60,73.8,2019-08-12
4587,8,60.3,2019-08-12
4606,110,23.5,2019-08-12
4587,18,72.1,2019-08-12
4597,15,58.0,2019-08-12
4597,2,96.9,2019-08-12
4597,96,43.0,2019-08-12
4468,15,88.9,2019-08-12
4587,21,43.2,2019-08-12
4468,82,8.0,2019-08-12
4597,85,60.0,2019-08-12
4597,67,62.2,2019-08-12
4610,74,35.9,2019-08-12
4561,13,31.6,2019-08-12
4521,36,15.4,2019-08-12
4503,54,27.9,2019-08-12
4561,46,93.3,2019-08-12
4561,59,86.1,2019-08-12
4503,15,78.6,2019-08-12
4610,85,42.4,2019-08-12
4599,36,52.1,2019-08-12
4503,43,6.5,2019-08-12
4587,23,78.8,2019-08-12
4600,80,92.9,2019-08-12
4597,29,12.8,2019-08-12
4610,33,90.6,2019-08-12
4606,30,82.3,2019-08-12
4606,12,75.0,2019-08-12
4597,26,90.1,2019-08-12
4597,36,95.0,2019-08-12
4597,74,97.7,2019-08-12
4606,65,84.5,2019-08-12
4450,18,8.5,2019-08-12
4450,35,98.5,2019-08-12
4587,46,97.1,2019-08-12
4606,100,87.2,2019-08-12
4587,15,20.7,2019-08-12
4610,80,99.1,2019-08-12
4587,65,9.1,2019-08-12
4587,51,46.0,2019-08-12
4540,64,37.0,2019-08-12
4607,12,54.7,2019-08-12
4610,9,74.6,2019-08-12
4610,110,68.7,2019-08-12
4587,92,87.4,2019-08-12
4587,73,82.2,2019-08-12
4587,9,61.2,2019-08-12
4587,22,22.5,2019-08-12
4587,99,43.2,2019-08-12
4587,28,70.7,2019-08-12
4587,56,85.1,2019-08-12
4587,16,72.1,2019-08-12
4607,36,93.6,2019-08-12
4607,69,13.7,2019-08-12
4587,49,68.0,2019-08-12
4610,13,73.0,2019-08-12
4610,39,89.0,2019-08-12
4587,10,55.4,2019-08-12
4587,26,74.7,2019-08-12
4450,51,38.8,2019-08-12
4587,81,7.8,2019-08-12
4587,35,82.7,2019-08-12
4587,69,65.6,2019-08-12
4465,41,48.8,2019-08-12
4465,53,37.5,2019-08-12
4587,32,75.4,2019-08-12
4574,96,43.5,2019-08-12
4610,69,9.1,2019-08-12
4574,30,18.1,2019-08-12
4574,12,66.8,2019-08-12
4574,65,52.3,2019-08-12
4610,7,64.3,2019-08-12
4574,74,30.2,2019-08-12
4574,69,58.5,2019-08-12
4511,19,14.5,2019-08-12
4610,86,51.6,2019-08-12
4587,30,57.3,2019-08-12
4587,20,72.0,2019-08-12
4610,10,7.1,2019-08-12
4525,15,98.5,2019-08-12
4561,14,3.2,2019-08-12
4610,35,77.5,2019-08-12
4522,95,49.6,2019-08-12
4570,36,6.3,2019-08-12
